TZ1,TZ2,TZ3,TZ4,TF,TD1,TD2,TD3,TD4,RPMT,TBT,TT1,TT2,PV,TEN,DE
-0.285316,-0.216633,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,-0.337338,0.447012,0.807972,-0.081932,-1.003874,-0.156774,0.331
-0.285316,-0.216633,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,-0.337338,0.447012,0.807972,-0.081932,-1.003874,-0.156774,0.33
-0.285316,-0.216633,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,-0.337338,0.447012,0.807972,-0.081932,-1.003874,-0.156774,0.33
-0.285316,-0.216633,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,-0.337338,0.447012,0.807972,-0.081932,-1.003874,-0.156774,0.329
-2.380861,-2.25738,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,-0.337338,0.957322,0.807972,-0.081932,-1.003874,0.780268,0.33
-0.285316,-1.032932,0.320996,-1.143241,1.089199,1.389706,0.48548,0.447782,0.367273,-0.337338,0.447012,0.807972,-0.081932,-1.003874,-0.156774,0.328
-0.285316,-0.216633,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,-0.337338,0.447012,0.807972,-0.081932,-1.003874,-0.156774,0.329
-0.285316,-0.216633,0.320996,0.498984,-1.279191,0.696187,0.48548,0.447782,0.367273,-0.337338,0.191857,0.457003,-0.130091,-0.29902,-1.093817,0.331
0.133792,0.191516,0.565744,0.827428,-0.602508,1.042946,-0.716661,0.447782,0.367273,0.504388,0.447012,0.579842,-0.130091,-1.21533,-2.03086,0.331
0.133792,0.191516,0.565744,0.827428,-0.602508,1.042946,-0.716661,0.447782,0.367273,0.504388,0.447012,0.579842,-0.130091,-1.21533,-2.03086,0.329
0.133792,0.191516,0.565744,0.827428,-0.602508,1.042946,-0.716661,0.447782,0.367273,0.504388,0.447012,0.579842,-0.130091,-1.21533,-2.03086,0.33
0.133792,0.191516,0.565744,0.827428,-0.602508,1.042946,-0.716661,0.447782,0.367273,0.504388,0.447012,0.579842,-0.130091,-1.21533,-2.03086,0.329
0.133792,0.191516,0.565744,0.827428,-0.602508,1.042946,-0.716661,0.447782,0.367273,0.504388,0.447012,0.579842,-0.130091,-1.21533,-2.03086,0.328
-0.285316,-0.216633,-0.413247,-1.143241,-0.602508,1.042946,-0.716661,0.447782,0.367273,0.504388,0.191857,0.4921,-0.130091,-1.708727,-4.841988,0.33
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.328
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.329
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.329
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.328
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.33
-1.123534,-1.441081,-0.902743,-1.143241,0.750858,-1.731131,-0.716661,-1.71622,0.773617,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.33
-1.123534,-1.441081,-0.902743,-1.143241,0.750858,-1.731131,-0.716661,-1.71622,0.773617,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.328
-1.123534,-1.441081,-0.902743,-1.143241,0.750858,-1.731131,-0.716661,-1.71622,0.773617,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.329
0.133792,0.599666,-0.902743,-0.486351,1.089199,0.696187,0.48548,0.447782,0.367273,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.331
-0.285316,0.191516,0.320996,0.498984,1.427541,0.696187,0.48548,0.447782,0.367273,2.019494,0.447012,0.474551,0.030439,-1.003874,1.717311,0.331
-0.285316,0.191516,0.320996,0.498984,1.427541,0.696187,0.48548,0.447782,0.367273,2.019494,0.447012,0.474551,0.030439,-1.003874,1.717311,0.328
-0.285316,0.191516,0.320996,0.498984,1.427541,0.696187,0.48548,0.447782,0.367273,2.019494,0.447012,0.474551,0.030439,-1.003874,1.717311,0.329
0.133792,-0.216633,0.565744,0.498984,-1.617532,1.042946,1.387085,0.447782,0.367273,2.18784,1.084899,0.474551,0.014386,-0.862903,1.24879,0.329
0.133792,-0.216633,0.565744,0.498984,-1.617532,1.042946,1.387085,0.447782,0.367273,2.18784,1.084899,0.474551,0.014386,-0.862903,1.24879,0.328
0.133792,-0.216633,0.565744,0.498984,-1.617532,1.042946,1.387085,0.447782,0.367273,2.18784,1.084899,0.474551,0.014386,-0.862903,1.24879,0.33
-0.285316,-0.216633,-0.902743,-1.143241,0.750858,1.042946,1.08655,0.447782,0.367273,2.18784,0.447012,0.474551,16.051326,-0.862903,1.24879,0.329
-0.285316,-0.216633,-0.902743,-1.143241,1.089199,0.696187,0.48548,0.447782,0.367273,-1.179064,-0.44603,0.632487,-0.001667,1.110686,-0.156774,0.329
-0.285316,-0.216633,-0.902743,-1.143241,1.089199,0.696187,0.48548,0.447782,0.367273,-1.179064,-0.44603,0.632487,-0.001667,1.110686,-0.156774,0.331
-0.285316,-0.216633,-0.902743,-1.143241,1.089199,0.696187,0.48548,0.447782,0.367273,-1.179064,-0.44603,0.632487,-0.001667,1.110686,-0.156774,0.329
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.328
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.33
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.328
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.329
0.97201,1.007815,-0.657995,-1.143241,0.412516,-2.077891,-1.017196,-1.71622,-1.258105,-1.010718,0.447012,-2.701723,-0.081932,1.604084,0.780268,0.331
-1.123534,-1.441081,-0.902743,-1.143241,0.750858,-1.731131,-0.716661,-1.71622,0.773617,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.331
-1.123534,-1.441081,-0.902743,-1.143241,0.750858,-1.731131,-0.716661,-1.71622,0.773617,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.329
-1.123534,-1.441081,-0.902743,-1.143241,0.750858,-1.731131,-0.716661,-1.71622,0.773617,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.331
0.133792,0.599666,-0.902743,-0.486351,1.089199,0.696187,0.48548,0.447782,0.367273,-1.010718,0.702167,-2.543786,-0.081932,1.604084,0.780268,0.331
-0.285316,-0.624782,-1.147491,-1.143241,-0.264167,-0.344092,0.48548,0.447782,3.618028,-0.000647,1.212476,-2.526238,-0.097985,2.520393,0.780268,0.329
-0.285316,-0.624782,-1.147491,-1.143241,-0.264167,-0.344092,0.48548,0.447782,3.618028,-0.000647,1.212476,-2.526238,-0.097985,2.520393,0.780268,0.33
-0.285316,-0.624782,-1.147491,-1.143241,-0.264167,-0.344092,0.48548,0.447782,3.618028,-0.000647,1.212476,-2.526238,-0.097985,2.520393,0.780268,0.331
-0.285316,-0.624782,-1.147491,-1.143241,-0.264167,-0.344092,0.48548,0.447782,3.618028,-0.000647,1.212476,-2.526238,-0.097985,2.520393,0.780268,0.329
-1.542643,-0.216633,-0.902743,-1.143241,-0.602508,-1.037612,0.184945,0.447782,2.805339,0.672733,1.467631,-2.491141,-0.097985,2.802334,0.311747,0.33
-1.542643,-0.216633,-0.902743,-1.143241,-0.602508,-1.037612,0.184945,0.447782,2.805339,0.672733,1.467631,-2.491141,-0.097985,2.802334,0.311747,0.329
-1.542643,-0.216633,-0.902743,-1.143241,-0.602508,-1.037612,0.184945,0.447782,2.805339,0.672733,1.467631,-2.491141,-0.097985,2.802334,0.311747,0.33
-0.285316,0.599666,1.789483,-0.486351,-0.602508,0.696187,0.786015,1.313383,0.367273,1.009423,1.722786,-2.491141,-0.097985,2.943305,0.311747,0.33
-0.285316,-0.216633,0.320996,0.498984,-1.279191,-1.037612,-1.017196,-1.71622,-1.664449,0.336043,0.191857,0.632487,-0.097985,1.110686,-0.156774,0.328
-0.285316,-0.216633,0.320996,0.498984,-1.279191,-1.037612,-1.017196,-1.71622,-1.664449,0.336043,0.191857,0.632487,-0.097985,1.110686,-0.156774,0.329
-0.285316,-0.216633,0.320996,0.498984,-1.279191,-1.037612,-1.017196,-1.71622,-1.664449,0.336043,0.191857,0.632487,-0.097985,1.110686,-0.156774,0.331
0.133792,-0.216633,0.320996,0.170539,-1.279191,-1.384371,-2.219336,-1.71622,-1.664449,0.672733,0.191857,0.650036,-0.114038,1.322142,-0.156774,0.331
0.133792,-0.216633,0.320996,0.170539,-1.279191,-1.384371,-2.219336,-1.71622,-1.664449,0.672733,0.191857,0.650036,-0.114038,1.322142,-0.156774,0.229
0.133792,-0.216633,0.320996,0.170539,-1.279191,-1.384371,-2.219336,-1.71622,-1.664449,0.672733,0.191857,0.650036,-0.114038,1.322142,-0.156774,0.229
-0.285316,-0.216633,0.320996,0.498984,0.074175,-0.690852,-1.017196,-1.28342,-1.258105,0.672733,0.191857,0.632487,-0.114038,1.110686,-0.156774,0.331
1.810228,1.824113,0.320996,0.498984,-1.955874,-1.037612,-1.017196,0.447782,0.367273,1.009423,0.191857,-0.209839,-0.130091,-1.708727,-0.156774,0.329
2.229337,1.824113,0.320996,1.484318,-0.264167,-0.690852,1.08655,0.447782,0.367273,1.346114,1.212476,-0.209839,-0.130091,-1.708727,-0.156774,0.328
-0.285316,0.599666,1.544735,2.141208,1.089199,0.696187,0.786015,-0.417819,0.367273,1.346114,1.212476,-0.209839,-0.130091,-1.003874,-0.156774,0.33
-0.285316,0.599666,1.544735,2.141208,1.089199,0.696187,0.786015,-0.417819,0.367273,1.346114,1.212476,-0.209839,-0.130091,-1.003874,-0.156774,0.328
-0.285316,0.599666,1.544735,2.141208,1.089199,0.696187,0.786015,-0.417819,0.367273,1.346114,1.212476,-0.209839,-0.130091,-1.003874,-0.156774,0.331
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.33
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.331
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.328
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.33
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.329
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.331
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.331
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.328
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.33
1.810228,1.824113,0.320996,0.498984,-0.602508,-1.037612,-1.017196,-1.71622,-1.664449,-1.684099,0.191857,0.281518,-0.081932,0.405833,-1.093817,0.331
3.067555,1.415964,0.076248,1.155873,-0.264167,-1.037612,-2.219336,-1.71622,-1.664449,-1.684099,0.447012,0.36926,-0.081932,1.110686,1.24879,0.329
3.067555,1.415964,0.076248,1.155873,-0.264167,-1.037612,-2.219336,-1.71622,-1.664449,-1.684099,0.447012,0.36926,-0.081932,1.110686,1.24879,0.33
3.067555,1.415964,0.076248,1.155873,-0.264167,-1.037612,-2.219336,-1.71622,-1.664449,-1.684099,0.447012,0.36926,-0.081932,1.110686,1.24879,0.33
1.810228,1.824113,-0.902743,-0.157906,0.750858,0.696187,-1.017196,-1.71622,-1.664449,-1.684099,0.447012,0.36926,-0.081932,1.110686,1.24879,0.331
1.810228,1.824113,-0.902743,-0.157906,0.750858,0.696187,-1.017196,-1.71622,-1.664449,-1.684099,0.447012,0.36926,-0.081932,1.110686,1.24879,0.329
1.810228,1.824113,-0.902743,-0.157906,0.750858,0.696187,-1.017196,-1.71622,-1.664449,-1.684099,0.447012,0.36926,-0.081932,1.110686,1.24879,0.33
1.810228,0.191516,0.320996,0.498984,-1.279191,-0.690852,-0.716661,0.447782,0.367273,-0.674028,0.191857,0.632487,-0.097985,0.405833,-0.156774,0.329
1.810228,0.191516,0.320996,0.498984,-1.279191,-0.690852,-0.716661,0.447782,0.367273,-0.674028,0.191857,0.632487,-0.097985,0.405833,-0.156774,0.331
1.810228,0.191516,0.320996,0.498984,-1.279191,-0.690852,-0.716661,0.447782,0.367273,-0.674028,0.191857,0.632487,-0.097985,0.405833,-0.156774,0.328
1.810228,1.007815,7.173935,1.484318,-0.264167,-1.037612,-1.017196,0.447782,0.367273,-0.674028,0.191857,0.737778,-0.097985,1.463113,-1.093817,0.33
1.810228,1.007815,7.173935,1.484318,-0.264167,-1.037612,-1.017196,0.447782,0.367273,-0.674028,0.191857,0.737778,-0.097985,1.463113,-1.093817,0.329
1.810228,1.007815,7.173935,1.484318,-0.264167,-1.037612,-1.017196,0.447782,0.367273,-0.674028,0.191857,0.737778,-0.097985,1.463113,-1.093817,0.33
1.810228,-0.216633,0.320996,0.827428,-0.602508,-1.037612,-1.017196,0.447782,0.367273,-1.010718,0.191857,0.667584,-0.097985,1.463113,-1.093817,0.33
1.810228,-0.216633,0.320996,0.827428,-0.602508,-1.037612,-1.017196,0.447782,0.367273,-1.010718,0.191857,0.667584,-0.097985,1.463113,-1.093817,0.329
1.810228,-0.216633,0.320996,0.827428,-0.602508,-1.037612,-1.017196,0.447782,0.367273,-1.010718,0.191857,0.667584,-0.097985,1.463113,-1.093817,0.331
-0.285316,0.599666,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,1.346114,0.191857,0.878166,-0.033773,-0.29902,-0.156774,0.328
-0.285316,0.599666,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,1.346114,0.191857,0.878166,-0.033773,-0.29902,-0.156774,0.329
-0.285316,0.599666,0.320996,0.498984,0.750858,0.696187,0.48548,0.447782,0.367273,1.346114,0.191857,0.878166,-0.033773,-0.29902,-0.156774,0.33
0.552901,-0.216633,-0.413247,1.484318,0.412516,2.083225,3.190296,0.880582,0.367273,1.346114,0.957322,0.878166,-0.033773,0.053406,-0.156774,0.331
0.552901,-0.216633,-0.413247,1.484318,0.412516,2.083225,3.190296,0.880582,0.367273,1.346114,0.957322,0.878166,-0.033773,0.053406,-0.156774,0.329
0.552901,-0.216633,-0.413247,1.484318,0.412516,2.083225,3.190296,0.880582,0.367273,1.346114,0.957322,0.878166,-0.033773,0.053406,-0.156774,0.33
0.552901,-0.216633,-0.413247,1.484318,0.412516,2.083225,3.190296,0.880582,0.367273,1.346114,0.957322,0.878166,-0.033773,0.053406,-0.156774,0.329
0.552901,-0.216633,-0.413247,1.484318,0.412516,2.083225,3.190296,0.880582,0.367273,1.346114,0.957322,0.878166,-0.033773,0.053406,-0.156774,0.328
-0.285316,-0.216633,0.320996,0.827428,-0.264167,0.696187,2.589226,3.044585,0.367273,1.346114,0.957322,0.807972,-0.033773,0.053406,-0.156774,0.33
-0.285316,-0.216633,0.320996,0.827428,-0.264167,0.696187,2.589226,3.044585,0.367273,1.346114,0.957322,0.807972,-0.033773,0.053406,-0.156774,0.331
-0.285316,-0.216633,0.320996,0.827428,-0.264167,0.696187,2.589226,3.044585,0.367273,1.346114,0.957322,0.807972,-0.033773,0.053406,-0.156774,0.329
-0.285316,-0.216633,0.320996,0.827428,-0.264167,0.696187,2.589226,3.044585,0.367273,1.346114,0.957322,0.807972,-0.033773,0.053406,-0.156774,0.33
